longitude,latitude,name,location
-84.941113,45.384014,"BurgerKing-Petoskey,MI","1264 North US 31, Petoskey,MI, (231) 347-0550"
-84.974645,45.370338,"BurgerKing-Petoskey,MI","920 Charlevoix Ave, Petoskey,MI, (616) 439-0600"
-85.66168,42.45006,"BurgerKing-Plainwell,MI","1201 M 89, Plainwell,MI, (616) 685-6730"
-83.48285,42.39556,"BurgerKing-Plymouth,MI","44475 Five Mile Rd, Plymouth,MI, (734) 453-4010"
-83.44442,42.35948,"BurgerKing-Plymouth,MI","40880 Ann Arbor Rd E, Plymouth,MI, (734) 459-3730"
-83.297,42.67697,"BurgerKing-Pontiac,MI","94 E Walton Blvd, Pontiac,MI, (248) 332-2950"
-83.28722,42.64768,"BurgerKing-Pontiac,MI","436 N Perry St, Pontiac,MI, (248) 332-0713"
-83.24827,42.60854,"BurgerKing-Pontiac,MI","2200 S Opdyke Rd, Pontiac,MI, (248) 334-0532"
-82.4528,42.97261,"BurgerKing-Port Huron,MI","999 24th St, Port Huron,MI, (810) 987-6462"
-82.45043,43.01632,"BurgerKing-Port Huron,MI","3584 Pine Grove Ave, Port Huron,MI, (810) 987-6799"
-85.58931,42.22439,"BurgerKing-Portage,MI","6415 S Westnedge Ave, Portage,MI, (616) 323-2739"
-85.56039,42.19732,"BurgerKing-Portage,MI","8215 Portage Rd, Portage,MI, (616) 329-0212"
-84.88679,42.86246,"BurgerKing-Portland,MI","1515 E Grand River Ave, Portland,MI, (517) 647-2500"
-82.7358,42.79692,"BurgerKing-Richmond,MI","67240 S Main St, Richmond,MI, (586) 727-1173"
-83.19237,42.68033,"BurgerKing-Rochester,MI","2975 Walton Blvd, Rochester,MI, (248) 375-9000"
-83.17062,42.64148,"BurgerKing-Rochester,MI","2593 Crooks Rd, Rochester,MI, (248) 852-7123"
-83.1333,42.6648,"BurgerKing-Rochester,MI","1106 S Rochester Rd, Rochester,MI, (248) 652-1117"
-83.38525,42.22419,"BurgerKing-Romulus,MI","10939 Wayne Rd, Romulus,MI, (734) 955-2834"
-82.96706,42.50875,"BurgerKing-Roseville,MI","15250 E 12 Mile Rd, Roseville,MI, (586) 773-3387"
-82.91225,42.53527,"BurgerKing-Roseville,MI","32435 Gratiot Ave, Roseville,MI, (586) 294-3430"
-83.18938,42.52158,"BurgerKing-Royal Oak,MI","31456 Woodward Ave, Royal Oak,MI, (248) 549-0228"
-83.14904,42.47959,"BurgerKing-Royal Oak,MI","25538 Woodward Ave, Royal Oak,MI, (248) 541-5516"
-83.14507,42.50346,"BurgerKing-Royal Oak,MI","1711 N Main St, Royal Oak,MI, (248) 545-3269"
-84.06972,43.41607,"BurgerKing-Saginaw,MI","7868 Gratiot Rd, Saginaw,MI, (989) 781-0190"
-84.01249,43.43696,"BurgerKing-Saginaw,MI","4930 State St, Saginaw,MI, (989) 793-5355"
-83.97573,43.45042,"BurgerKing-Saginaw,MI","2975 Bay Rd, Saginaw,MI, (517) 790-3190"
-83.97533,43.46575,"BurgerKing-Saginaw,MI","4002 Bay Rd, Saginaw,MI, (989) 793-2585"
-83.96819,43.47985,"BurgerKing-Saginaw,MI","2625 Tittabawassee Rd, Saginaw,MI, (989) 793-4721"
-83.95171,43.4279,"BurgerKing-Saginaw,MI","1420 N Michigan Ave, Saginaw,MI, (989) 752-9620"
-83.89748,43.41454,"BurgerKing-Saginaw,MI","3356 E Holland Rd, Saginaw,MI, (989) 755-6271"
-83.88685,43.45049,"BurgerKing-Saginaw,MI","3670 E Washington Rd, Saginaw,MI, (989) 755-8268"
-82.85056,43.4207,"BurgerKing-Sandusky,MI","505 W Sanilac Rd, Sandusky,MI, (810) 648-2286"
-86.17509,42.68006,"BurgerKing-Saugatuck,MI","6411 Blue Star Hwy, Saugatuck,MI, (616) 857-5300"
-84.350137,46.494015,"BurgerKing-Sault Ste Marie,MI","719 Ashmun St, Sault Ste Marie,MI, (906) 632-2600"
-84.378724,46.462656,"BurgerKing-Sault Ste Marie,MI","4441 I 75 Business Spur, Sault Ste Marie,MI, (none listed)"
-86.60242,41.88544,"BurgerKing-Sawyer,MI","6100 Sawyer Rd, Sawyer,MI, (269) 426-4884"
-82.97398,42.64119,"BurgerKing-Shelby Township,MI","46925 Hayes Rd, Shelby Township,MI, (810) 566-7963"
-82.5393,42.98245,"BurgerKing-Smiths Creek,MI","2593 N Wadhams Rd, Smiths Creek,MI, (810) 966-4930"
-82.50226,42.95626,"BurgerKing-Smiths Creek,MI","1669 N Range Rd, Smiths Creek,MI, (810) 364-3888"
-86.26921,42.39477,"BurgerKing-South Haven,MI","752 La Grange St, South Haven,MI, (616) 637-2582"
-83.65073,42.44872,"BurgerKing-South Lyon,MI","22689 Pontiac Trl, South Lyon,MI, (248) 486-3075"
-83.30507,42.5005,"BurgerKing-Southfield,MI","26211 W 12 Mile Rd, Southfield,MI, (248) 353-3630"
-83.27826,42.46228,"BurgerKing-Southfield,MI","23660 Telegraph Rd, Southfield,MI, (248) 799-9855"
-83.2234,42.51488,"BurgerKing-Southfield,MI","30711 Southfield Rd, Southfield,MI, (248) 645-9510"
-83.20909,42.1991,"BurgerKing-Southgate,MI","15350 Eureka Rd, Southgate,MI, (734) 282-3320"
-85.7114,43.15412,"BurgerKing-Sparta,MI","59 Orchard Dr, Sparta,MI, (616) 887-7049"
-85.70985,43.14758,"BurgerKing-Sparta,MI","590 S State St, Sparta,MI, (616) 887-1112"
-86.17432,43.07685,"BurgerKing-Spring Lake,MI","15549 Cleveland St, Spring Lake,MI, (616) 842-0791"
-82.90484,42.47303,"BurgerKing-St Clair Shores,MI","24201 Harper Ave, St Clair Shores,MI, (586) 778-7090"
-82.89858,42.52084,"BurgerKing-St Clair Shores,MI","30718 Harper Ave, St Clair Shores,MI, (586) 294-6706"
-82.48721,42.82122,"BurgerKing-St Clair,MI","200 Clinton Ave, St Clair,MI, (810) 329-6380"
-84.739483,45.856525,"BurgerKing-St Ignace,MI","930 West US Hwy 2, St Ignace,MI, (906) 643.2600"
-84.54742,42.99266,"BurgerKing-St Johns,MI","918 S Old US 27, St Johns,MI, (989) 224-8230"
-86.48535,42.08105,"BurgerKing-St Joseph,MI","2051 Washington Ave, St Joseph,MI, (616) 983-7489"
-83.08675,42.5643,"BurgerKing-Sterling Heights,MI","2095 Metropolitan Pky, Sterling Heights,MI, (586) 795-0088"
-83.05238,42.62336,"BurgerKing-Sterling Heights,MI","44751 Mound Rd, Sterling Heights,MI, (586) 323-6444"
-83.04883,42.55192,"BurgerKing-Sterling Heights,MI","35155 Mound Rd, Sterling Heights,MI, (586) 274-4871"
-83.03027,42.58862,"BurgerKing-Sterling Heights,MI","40200 Van Dyke Ave, Sterling Heights,MI, (586) 979-6180"
-82.99317,42.62518,"BurgerKing-Sterling Heights,MI","44805 Schoenherr Rd, Sterling Heights,MI, (586) 739-7690"
-86.51445,42.03407,"BurgerKing-Stevensville,MI","4626 Red Arrow Hwy, Stevensville,MI, (616) 429-3709"
-85.42857,41.79573,"BurgerKing-Sturgis,MI","209 S Centerville Rd, Sturgis,MI, (616) 651-5259"
-83.81303,42.96364,"BurgerKing-Swartz Creek,MI","7030 Miller Rd, Swartz Creek,MI, (810) 630-2266"
-83.30005,42.19666,"BurgerKing-Taylor,MI","26776 Eureka Rd, Taylor,MI, (734) 942-0083"
-83.27053,42.26905,"BurgerKing-Taylor,MI","5822 Telegraph Rd, Taylor,MI, (313) 295-6330"
-83.26916,42.23803,"BurgerKing-Taylor,MI","9525 Telegraph Rd, Taylor,MI, (313) 292-3838"
-83.24086,42.25613,"BurgerKing-Taylor,MI","20905 Ecorse Rd, Taylor,MI, (313) 291-3456"
-83.2294,42.21399,"BurgerKing-Taylor,MI","12900 Allen Rd, Taylor,MI, (734) 287-6177"
-83.93284,42.00423,"BurgerKing-Tecumseh,MI","837 E Chicago Blvd, Tecumseh,MI, (517) 423-0643"
-85.526386,44.746947,"BurgerKing-Traverse City,MI","2504 US 31 North, Traverse City,MI, (231) 938-3600"
-85.596225,44.763981,"BurgerKing-Traverse City,MI","1054 East Front St, Traverse City,MI, (231) 947-5400"
-85.64034,44.744458,"BurgerKing-Traverse City,MI","3999 N US 31 South, Traverse City,MI, (231) 946-1840"
-85.635905,44.724951,"BurgerKing-Traverse City,MI","2500 Crossing Circle, Traverse City,MI, (231) 932-7987"
-85.656672,44.673669,"BurgerKing-Traverse City,MI","900 US 31 South, Traverse City,MI, (231) 943-9600"
-85.595163,44.736241,"BurgerKing-Traverse City,MI","1800 S Garfield Ave, Traverse City,MI, (231) 947-2730"
-85.64545,41.94241,"BurgerKing-Three Rivers,MI","1026 W Michigan Ave, Three Rivers,MI, (616) 278-6605"
-83.22117,42.14072,"BurgerKing-Trenton,MI","18737 West Rd, Trenton,MI, (734) 675-3173"
-83.12961,42.56281,"BurgerKing-Troy,MI","950 E Big Beaver Rd, Troy,MI, (248) 689-4436"
-83.12919,42.59044,"BurgerKing-Troy,MI","4889 Rochester Rd, Troy,MI, (248) 689-8606"
-83.10666,42.53446,"BurgerKing-Troy,MI","35 E 14 Mile Rd, Troy,MI, (248) 589-1367"
-83.03397,42.66796,"BurgerKing-Utica,MI","50787 Van Dyke Ave, Utica,MI, (586) 739-5390"
-83.47722,42.53838,"BurgerKing-Walled Lake,MI","1113 E West Maple Rd, Walled Lake,MI, (248) 624-2114"
-83.43935,42.54205,"BurgerKing-Walled Lake,MI","3433 E West Maple Rd, Walled Lake,MI, (248) 960-7787"
-83.0776,42.44755,"BurgerKing-Warren,MI","2411 E 8 Mile Rd, Warren,MI, (586) 759-6446"
-83.06493,42.47545,"BurgerKing-Warren,MI","24840 Ryan Rd, Warren,MI, (586) 758-3806"
-83.04588,42.49685,"BurgerKing-Warren,MI","27700 Mound Rd, Warren,MI, (586) 558-3225"
-83.02686,42.46335,"BurgerKing-Warren,MI","23027 Van Dyke Ave, Warren,MI, (586) 756-3850"
-83.0064,42.49298,"BurgerKing-Warren,MI","27010 Hoover Rd, Warren,MI, (586) 754-8070"
-83.00175,42.44993,"BurgerKing-Warren,MI","20800 Groesbeck Hwy, Warren,MI, (586) 773-4660"
-82.98815,42.52369,"BurgerKing-Warren,MI","31208 Schoenherr Rd, Warren,MI, (586) 294-3670"
-82.98656,42.47898,"BurgerKing-Warren,MI","25058 Schoenherr Rd, Warren,MI, (586) 771-8211"
-83.01408,42.78008,"BurgerKing-Washington,MI","66021 Van Dyke Rd, Washington,MI, (586) 752-2524"
-83.43137,42.66069,"BurgerKing-Waterford,MI","7320 Highland Rd, Waterford,MI, (248) 666-1275"
-83.38756,42.6915,"BurgerKing-Waterford,MI","4922 Dixie Hwy, Waterford,MI, (248) 674-1327"
-83.35404,42.63948,"BurgerKing-Waterford,MI","3416 Elizabeth Lake Rd, Waterford,MI, (248) 682-2494"
-86.26167,42.17985,"BurgerKing-Watervliet,MI","3733 N M 140, Watervliet,MI, (616) 463-4957"
-83.36989,42.28254,"BurgerKing-Wayne,MI","33540 Michigan Ave W, Wayne,MI, (734) 728-0078"
-83.38889,42.31109,"BurgerKing-Westland,MI","237 N Wayne Rd, Westland,MI, (734) 722-2882"
-83.34969,42.31047,"BurgerKing-Westland,MI","120 S Merriman Rd, Westland,MI, (734) 729-6688"
-83.3317,42.34657,"BurgerKing-Westland,MI","7900 N Middlebelt Rd, Westland,MI, (734) 266-9484"
-86.31132,43.40999,"BurgerKing-Whitehall,MI","2899 Holton Whitehall Rd, Whitehall,MI, (231) 893-5200"
-83.78586,42.45243,"BurgerKing-Whitmore Lake,MI","8098 E M 36, Whitmore Lake,MI, (734) 449-0176"
-85.69823,42.91353,"BurgerKing-Wyoming,MI","1313 28th St Sw, Wyoming,MI, (616) 530-0493"
-85.69008,42.88408,"BurgerKing-Wyoming,MI","990 44th St Sw, Wyoming,MI, (616) 531-3686"
-83.6603,42.21969,"BurgerKing-Ypsilanti,MI","4698 W Michigan Ave, Ypsilanti,MI, (734) 944-9601"
-83.64735,42.2304,"BurgerKing-Ypsilanti,MI","2387 Ellsworth Rd, Ypsilanti,MI, (734) 434-0250"
-83.59606,42.24263,"BurgerKing-Ypsilanti,MI","823 E Michigan Ave, Ypsilanti,MI, (734) 484-1140"
-86.01868,42.80667,"BurgerKing-Zeeland,MI","261 S State St, Zeeland,MI, (616) 772-0678"
-93.34199,43.65402,"BurgerKing-Albert Lea,MN","2011 E Main Rd, Albert Lea,MN, (507) 373-3365"
-93.66355,45.24492,"BurgerKing-Albertville,MN","6495 La Beaux Ave Ne, Albertville,MN, (763) 497-4992"
-95.38069,45.8628,"BurgerKing-Alexandria,MN","303 30th Ave W, Alexandria,MN, (320) 762-0530"
-95.36655,45.89096,"BurgerKing-Alexandria,MN","209 Nokomis St, Alexandria,MN, (320) 763-1675"
-93.23174,45.28815,"BurgerKing-Andover,MN","1536 175th Ln Ne, Andover,MN, (763) 434-5242"
-93.39339,45.19971,"BurgerKing-Anoka,MN","123 W Main St, Anoka,MN, (763) 427-2830"
-93.21825,44.73212,"BurgerKing-Apple Valley,MN","7501 150th St W, Apple Valley,MN, (952) 432-1771"
-92.97984,43.67877,"BurgerKing-Austin,MN","1409 4th St Nw, Austin,MN, (507) 433-1505"
-94.90695,47.4938,"BurgerKing-Bemidji,MN","2575 Hannah Ave Nw, Bemidji,MN, (218) 444-2569"
-94.87889,47.46926,"BurgerKing-Bemidji,MN","100 Paul Bunyan Dr Sw, Bemidji,MN, (218) 751-1257"
-95.60098,45.31577,"BurgerKing-Benson,MN","206 14th St N, Benson,MN, (320) 843-2505"
-93.25753,45.12737,"BurgerKing-Blaine,MN","590 Northtown Dr Ne, Blaine,MN, (763) 786-8581"
-93.30914,44.84043,"BurgerKing-Bloomington,MN","9008 Penn Ave S, Bloomington,MN, (954) 888-8000"
-93.32203,45.05968,"BurgerKing-Brooklyn Center,MN","3201 Cr 10, Brooklyn Center,MN, (763) 561-4790"
-93.35049,45.09139,"BurgerKing-Brooklyn Park,MN","7516 Brooklyn Blvd, Brooklyn Park,MN, (763) 566-1011"
-93.30402,45.10952,"BurgerKing-Brooklyn Park,MN","8510 Edinburgh Center Dr N, Brooklyn Park,MN, (763) 493-5255"
-93.87453,45.18214,"BurgerKing-Buffalo,MN","1006 Commercial Dr, Buffalo,MN, (763) 682-9159"
-93.30343,44.77239,"BurgerKing-Burnsville,MN","1801 Highway 13 W, Burnsville,MN, (952) 894-5878"
-93.27917,44.74529,"BurgerKing-Burnsville,MN","14251 Nicollet Ave, Burnsville,MN, (952) 435-6122"
-93.25985,44.78398,"BurgerKing-Burnsville,MN","1150 Mn 13 E, Burnsville,MN, (952) 890-7229"
-93.16384,45.14222,"BurgerKing-Circle Pines,MN","9390 Lexington Ave N, Circle Pines,MN, (763) 785-1838"
-94.05613,45.41339,"BurgerKing-Clearwater,MN","945 Ash St, Clearwater,MN, (320) 558-9227"
-93.24704,45.03935,"BurgerKing-Columbia Heights,MN","3939 Central Ave Ne, Columbia Heights,MN, (763) 788-2454"
-92.93498,44.81764,"BurgerKing-Cottage Grove,MN","8481 E Point Douglas Rd S, Cottage Grove,MN, (651) 769-1697"
-95.83644,46.81506,"BurgerKing-Detroit Lakes,MN","471 US 10 E, Detroit Lakes,MN, (218) 847-8622"
-97.01993,47.9336,"BurgerKing-East Grand Forks,MN","926 Central Ave Ne, East Grand Forks,MN, (218) 773-4121"
-93.48373,44.86172,"BurgerKing-Eden Prairie,MN","16345 W 78th St, Eden Prairie,MN, (952) 934-2251"
-93.43199,44.85355,"BurgerKing-Eden Prairie,MN","8340 Crystal View Rd, Eden Prairie,MN, (952) 944-0210"
-93.32256,44.87955,"BurgerKing-Edina,MN","3970 Southdale Ctr, Edina,MN, (952) 922-0512"
-93.56046,45.3111,"BurgerKing-Elk River,MN","850 Freeport Ave Nw, Elk River,MN, (763) 441-6050"
-93.29041,44.29765,"BurgerKing-Faribault,MN","1501 7th St Nw, Faribault,MN, (507) 332-7960"
-93.14683,44.64025,"BurgerKing-Farmington,MN","120 Elm St, Farmington,MN, (651) 463-7172"
-96.1174,46.2903,"BurgerKing-Fergus Falls,MN","601 Frontier Dr, Fergus Falls,MN, (218) 736-4486"
-96.11671,46.28825,"BurgerKing-Fergus Falls,MN","528 Western Ave, Fergus Falls,MN, (218) 739-2203"
-96.06329,46.27854,"BurgerKing-Fergus Falls,MN","705 E Vernon Ave, Fergus Falls,MN, (218) 739-9330"
-92.99776,45.27954,"BurgerKing-Forest Lake,MN","1131 W Broadway Ave, Forest Lake,MN, (651) 464-4840"
-93.26402,45.07176,"BurgerKing-Fridley,MN","289 57th Ave Ne, Fridley,MN, (763) 502-6987"
-94.133,44.76912,"BurgerKing-Glencoe,MN","2200 10th St E, Glencoe,MN, (320) 864-5107"
-93.36497,44.97195,"BurgerKing-Golden Valley,MN","6660 Wayzata Blvd, Golden Valley,MN, (763) 546-2162"
-92.84626,44.71567,"BurgerKing-Hastings,MN","100 33rd St W, Hastings,MN, (651) 438-3686"
-92.9306,46.01125,"BurgerKing-Hinckley,MN","403 Fire Monument Rd, Hinckley,MN, (320) 384-0040"
-93.4379,44.97034,"BurgerKing-Hopkins,MN","12511 Wayzata Blvd, Hopkins,MN, (952) 541-7878"
-93.40499,44.92454,"BurgerKing-Hopkins,MN","401 Mainstreet, Hopkins,MN, (952) 933-4484"
-94.39447,44.89401,"BurgerKing-Hutchinson,MN","1185 Mn 7 W, Hutchinson,MN, (320) 587-9225"
-94.99251,43.62758,"BurgerKing-Jackson,MN","2000 Highway 71 N, Jackson,MN, (507) 847-4647"
-93.63725,44.67092,"BurgerKing-Jordan,MN","255 Triangle Ln N, Jordan,MN, (952) 492-2237"
-92.74715,44.0287,"BurgerKing-Kasson,MN","14 E Veterans Memorial Hwy, Kasson,MN, (507) 634-4252"
-92.28281,44.46033,"BurgerKing-Lake City,MN","1535 N Lakeshore Dr, Lake City,MN, (651) 345-2345"
-93.28699,44.69666,"BurgerKing-Lakeville,MN","17395 Kenwood Trl, Lakeville,MN, (952) 435-8155"
-94.52773,45.12648,"BurgerKing-Litchfield,MN","21 E Depot St, Litchfield,MN, (320) 693-0369"
-94.34629,45.97565,"BurgerKing-Little Falls,MN","1112 1st Ave Ne, Little Falls,MN, (320) 632-8216"
-93.57236,44.98758,"BurgerKing-Long Lake,MN","1948 W Wayzata Blvd, Long Lake,MN, (952) 475-3493"
-94.86481,45.97694,"BurgerKing-Long Prairie,MN","205 Lake St N, Long Prairie,MN, (320) 732-1979"
-94.03605,44.17872,"BurgerKing-Mankato,MN","1745 Commerce Dr, Mankato,MN, (507) 345-8872"
-94.01731,44.1602,"BurgerKing-Mankato,MN","1318 S Riverfront Dr, Mankato,MN, (507) 345-5516"
-93.97179,44.1671,"BurgerKing-Mankato,MN","1404 E Madison Ave, Mankato,MN, (507) 388-4700"
-93.01974,45.01486,"BurgerKing-Maplewood,MN","2440 White Bear Ave N, Maplewood,MN, (651) 779-6621"
-95.7719,44.45053,"BurgerKing-Marshall,MN","1229 E College Dr, Marshall,MN, (507) 532-3955"
-94.81062,45.66994,"BurgerKing-Melrose,MN","318 E Kraft Dr, Melrose,MN, (320) 256-4100"
-93.40659,45.0337,"BurgerKing-Minneapolis,MN","10000 Rockford Rd, Minneapolis,MN, (763) 559-7885"
-93.3886,44.93704,"BurgerKing-Minneapolis,MN","3650 Aquila Ave S, Minneapolis,MN, (952) 936-0440"
-93.38718,45.10931,"BurgerKing-Minneapolis,MN","8501 Xylon Ave N, Minneapolis,MN, (763) 424-4259"
-93.38393,44.80725,"BurgerKing-Minneapolis,MN","10821 Bloomington Ferry Rd, Minneapolis,MN, (952) 942-0695"
-93.36078,45.05072,"BurgerKing-Minneapolis,MN","5358 W Broadway Ave, Minneapolis,MN, (763) 533-6238"
-93.35896,45.20658,"BurgerKing-Minneapolis,MN","13005 Riverdale Dr Nw, Minneapolis,MN, (763) 421-0029"
-93.35351,44.86403,"BurgerKing-Minneapolis,MN","5105 Edina Industrial Blvd, Minneapolis,MN, (952) 896-9871"
-93.32874,44.88297,"BurgerKing-Minneapolis,MN","6601 France Ave S, Minneapolis,MN, (952) 922-4257"
-93.31866,45.18163,"BurgerKing-Minneapolis,MN","2025 Northdale Blvd Nw, Minneapolis,MN, (763) 754-1058"
-93.31509,44.88365,"BurgerKing-Minneapolis,MN","2800 W 66th St, Minneapolis,MN, (612) 869-1008"
-93.2899,44.99928,"BurgerKing-Minneapolis,MN","818 W Broadway Ave, Minneapolis,MN, (612) 588-7909"
-93.28166,45.01331,"BurgerKing-Minneapolis,MN","3200 Washington Ave N, Minneapolis,MN, (612) 522-5433"
-93.27995,44.82646,"BurgerKing-Minneapolis,MN","100 W 98th St, Minneapolis,MN, (952) 888-0616"
-93.27805,44.94231,"BurgerKing-Minneapolis,MN","3342 Nicollet Ave S, Minneapolis,MN, (612) 824-9828"
-93.2685,44.97672,"BurgerKing-Minneapolis,MN","200 S 6th St, Minneapolis,MN, (612) 332-8107"
-93.26688,45.12583,"BurgerKing-Minneapolis,MN","8501 Springbrook Dr Nw, Minneapolis,MN, (763) 786-4127"
-93.26601,45.16705,"BurgerKing-Minneapolis,MN","10861 University Ave Ne, Minneapolis,MN, (763) 755-6977"
-93.24722,45.00496,"BurgerKing-Minneapolis,MN","1717 Central Ave Ne, Minneapolis,MN, (612) 788-3838"
-93.24242,44.85558,"BurgerKing-Minneapolis,MN","330 N Garden, Minneapolis,MN, (952) 851-0786"
-93.23434,45.19415,"BurgerKing-Minneapolis,MN","12309 Central Ave Ne, Minneapolis,MN, (763) 757-2140"
-93.22737,45.00014,"BurgerKing-Minneapolis,MN","1500 Stinson Blvd, Minneapolis,MN, (612) 331-8582"
-93.22513,44.97375,"BurgerKing-Minneapolis,MN","925 Washington Ave Se, Minneapolis,MN, (612) 379-7708"
-93.21791,44.91916,"BurgerKing-Minneapolis,MN","4605 Hiawatha Ave, Minneapolis,MN, (612) 729-9559"
-93.50175,44.91402,"BurgerKing-Minnetonka,MN","17555 Highway 7, Minnetonka,MN, (952) 906-9033"
-95.59474,45.01369,"BurgerKing-Montevideo,MN","586 1st Ave S, Montevideo,MN, (320) 269-5716"
-93.79576,45.29983,"BurgerKing-Monticello,MN","200 7th St E, Monticello,MN, (763) 295-2333"
-96.76797,46.85091,"BurgerKing-Moorhead,MN","2412 8th St S, Moorhead,MN, (218) 236-7815"
-96.75764,46.86688,"BurgerKing-Moorhead,MN","725 14th St S, Moorhead,MN, (218) 236-2500"
-96.74707,46.87601,"BurgerKing-Moorhead,MN","100 21st St N, Moorhead,MN, (218) 236-6221"
-93.21379,45.1076,"BurgerKing-Mounds View,MN","2651 County Road I, Mounds View,MN, (763) 784-8507"
-94.44257,44.29357,"BurgerKing-New Ulm,MN","1922 S Broadway St, New Ulm,MN, (507) 354-1268"
-93.00018,44.87325,"BurgerKing-Newport,MN","1598 Hastings Ave, Newport,MN, (651) 458-9445"
-92.97198,45.51018,"BurgerKing-North Branch,MN","38711 Tanger Dr, North Branch,MN, (651) 674-8727"
-93.0183,45.03176,"BurgerKing-North Saint Paul,MN","3001 White Bear Ave N, North Saint Paul,MN, (651) 779-8748"
-92.98496,45.01789,"BurgerKing-North St Paul,MN","2535 Division St N, North St Paul,MN, (651) 779-7188"
-93.17594,44.4577,"BurgerKing-Northfield,MN","1301 Bollenbacher Dr, Northfield,MN, (507) 645-9286"
-92.84583,45.034,"BurgerKing-Oak Park Heights,MN","5907 Neal Ave N, Oak Park Heights,MN, (651) 430-3859"
-93.45538,45.10428,"BurgerKing-Osseo,MN","13840 Grove Dr, Osseo,MN, (763) 420-7120"
-93.24381,44.08417,"BurgerKing-Owatonna,MN","735 W Bridge St, Owatonna,MN, (507) 455-9700"
-95.05487,46.922,"BurgerKing-Park Rapids,MN","310 1st St E, Park Rapids,MN, (218) 732-9529"
-93.46287,45.01153,"BurgerKing-Plymouth,MN","14430 28th Pl N, Plymouth,MN, (763) 559-2557"
-93.58602,45.56999,"BurgerKing-Princeton,MN","108 9th Ave N, Princeton,MN, (763) 389-5180"
-93.4185,44.71753,"BurgerKing-Prior Lake,MN","5020 160th St Se, Prior Lake,MN, (952) 447-3312"
-95.05673,47.78826,"BurgerKing-Puposky,MN","10719 Lumberjack Rd Nw, Puposky,MN, (218) 243-2770"
-93.45046,45.2273,"BurgerKing-Ramsey,MN","7205 US 10 Nw, Ramsey,MN, (763) 433-0546"
-92.58045,44.56712,"BurgerKing-Red Wing,MN","3056 N Service Dr, Red Wing,MN, (651) 385-5919"
-95.11266,44.54118,"BurgerKing-Redwood Falls,MN","516 E Bridge St, Redwood Falls,MN, (507) 637-3169"
-93.27997,44.88364,"BurgerKing-Richfield,MN","96 W 66th St, Richfield,MN, (952) 866-5292"
-93.27583,44.86215,"BurgerKing-Richfield,MN","140 E 78th St, Richfield,MN, (952) 861-3920"
-92.50347,44.06569,"BurgerKing-Rochester,MN","4107 US 52 N, Rochester,MN, (507) 281-2923"
-92.46314,44.01658,"BurgerKing-Rochester,MN","615 S Broadway, Rochester,MN, (507) 288-8932"
-92.46197,43.9838,"BurgerKing-Rochester,MN","2630 S Broadway, Rochester,MN, (507) 536-9294"
-92.46188,44.03849,"BurgerKing-Rochester,MN","1550 N Broadway, Rochester,MN, (507) 280-9357"
-92.44369,44.01067,"BurgerKing-Rochester,MN","1021 15th Ave Se, Rochester,MN, (507) 282-4239"
-93.55316,45.19933,"BurgerKing-Rogers,MN","21421 S Diamond Lake Rd, Rogers,MN, (763) 428-4886"
-93.13527,44.73141,"BurgerKing-Rosemount,MN","3460 150th St W, Rosemount,MN, (651) 423-6567"
-92.98437,45.68439,"BurgerKing-Rush City,MN","1460 W 4th St, Rush City,MN, (320) 358-4314"
-94.16611,45.58881,"BurgerKing-Sauk Rapids,MN","15 S Benton Dr, Sauk Rapids,MN, (320) 654-8283"
-93.50811,44.80077,"BurgerKing-Shakopee,MN","1330 1st Ave E, Shakopee,MN, (952) 445-6277"
-93.03362,44.89355,"BurgerKing-South St Paul,MN","100 John Carroll Ave E, South St Paul,MN, (651) 451-2701"
-93.24155,45.11469,"BurgerKing-Spring Lake Park,MN","8097 Mn 65 Ne, Spring Lake Park,MN, (763) 784-5260"
-94.21037,45.55359,"BurgerKing-St Cloud,MN","4201 W Division St, St Cloud,MN, (320) 252-7830"
-94.19769,45.55306,"BurgerKing-St Cloud,MN","3310 W Division St, St Cloud,MN, (320) 253-4140"
-94.14429,45.56622,"BurgerKing-St Cloud,MN","222 Lincoln Ave Se, St Cloud,MN, (320) 255-1174"
-93.20561,44.78819,"BurgerKing-St Paul,MN","1980 Rahn Cliff Ct, St Paul,MN, (651) 452-5332"
-93.18823,45.02039,"BurgerKing-St Paul,MN","2080 County Road C W, St Paul,MN, (651) 631-1798"
-93.16703,45.00563,"BurgerKing-St Paul,MN","2151 Snelling Ave N, St Paul,MN, (651) 636-7972"
-93.16068,44.83253,"BurgerKing-St Paul,MN","1275 Town Centre Dr, St Paul,MN, (651) 456-0759"
-93.14729,45.05514,"BurgerKing-St Paul,MN","3751 Lexington Ave N, St Paul,MN, (651) 490-0161"
